Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
334480,B0029NV4N8,ARMJ91BNDPUA4,Mimichic,4,4,5,1293321600,It's a Miracle!!,"I have 4 cats and finding a treat that all of them will eat has been impossible for years.  I decided to try these, and every cat, including the finickiest of the 4, LOVES these treats.  I give each cat 2 of the treats in the morning, and they gobble them up.<br /><br />I gave these 5 stars because they serve their purpose well, which is making my cats think they're getting something special every day.  Keep in mind, these are not as healthy as some of the high end treats that contain no meal or by-products, so I don't want to mislead anyone on the health value.  Moderation and coupled with a high quality food, these make a nice little treat.<br /><br />Once these are gone, I will try some of the other flavors in the All Natural line; however, the Free Range Chicken Flavor will always be in my cupboard.  If you try these, I hope your cat(s) enjoys them as much as mine do."
257953,B00125ZCWI,A3US1QSEMTLW18,"L. Betz ""Lauren""",2,15,2,1311638400,Not sure bottle was sealed,I srewed the top off the bottle without removing the hard plastic pull ring. Makes me wonder if it's safe to use. There is not other covering and I put the cap back on and it looks like it's never been opened! Since it's a powered supplement this doesnt look safe. I gave it a two because of the seal and the fact that I'll probably have to return it.
379250,B001TM70XS,AUW5XC67E9MIL,"Cold In Seattle ""Penny Pinching""",4,4,5,1300924800,"Green Eggs & Chicken, 3 Paws Up (includes a 17 yo and 7 yo picky Debutantes). Great Human Grade Cat Food Experience","During the cat food recalls of 2007, I became aware that the dry food I always fed my cats was not a good diet. In fact - at the time - I prided myself on feeding cats @ $8.00 a month.  Luckily, this Generic was not using the Gluten that was the cause of the Recalls.  After trying various tastes, my budget and cats decided on Holistic (use to be Eagle Pack Holistic) Chicken dry and Wellness Chicken Grain Free.<br /><br />Then, we had a problem with the Wellness Canned Cat Food Recently (it was pulled from Amazon - and now my Canned Chicken food doesn't show up in a review).  I then went to the Wellpet site, and noticed mostly dry food was offered from many online retailers.  THIS told me something was afoot - and I went back to the forum which helped me with cat food research.  Unfortunately, many folks had gone back to fish as a main part of their cats food.  However, they did bring up the rotation aspect - this means never feeding the same type of cat food concurrently, and also picking up some locally first, to make sure your cats will eat the darn thing.<br /><br />Locally, Chicken was the least affected of the Wellness foods, and the store I get it from, Wellness is manufactured at ANI (code begins MW).  This means I could also get a food that was produced at Menu/Simmons.  However, Weruva was raved about in the forums, so without knowing where it was manufactured - I gave a few cans a shot (Green Eggs & Chicken was the first flavor I read - so that is what I tried).  All cats slopped that food right up with no ill effects (Siberia is a 13 yo with sensi tummy issues, and there were none with this food - even after he gulped it up).<br /><br />I then looked up Weruva on the Internet, and found out it was manufactured in Thailand.  This first gave me pause, but they do guarantee Human Grade Food, and the food in the cans look quite edible (and no, I'm not eating it - but in an emergency ;-).<br /><br />Amazon has a better deal on this food than my local retailer. So my order for the cans went in (I had read some negative reviews here about the quality of the food, but with the Amazon Guarantee - how can you go wrong?)  I am pleased to announce that the food received from Amazon looked and tasted (according to the cats), as good as that purchased locally.  So for Weruva, Amazon has my business.<br /><br />With rotation, you can circumvent the cost of Weruva in a multi-cat household, AND being on a fixed income, through rotating.  I've settled on four canned food varieties, and one dry food (I may also be inclined to try some Weruva Paw Licken' Chicken, but for now - I have plenty of food).  The cost for multi-cat households is also offset by buying the larger canned varieties - 12.5oz to 13oz, and learning how to store them in the Refrigerator.<br /><br />On Amazon, I recommend the following:<br /><br /><a href=""http://www.amazon.com/gp/product/B001TM70WY"">Weruva Green Eggs & Chicken Cat Food, 5.5-Ounce Cans (Pack of 24)</a><br />Wellness Adult Turkey Canned Cat Food (I prefer the Chicken, but until it reappears, this will do just as well).<br /><a href=""http://www.amazon.com/gp/product/B000WFMCCM"">Felidae Canned Cat Food for Adult Cats and Kittens, Chicken and Rice Formula in Chicken Broth (Pack of 12 13 Ounce Cans)</a> (Its not grain free, but I personally don't like the mix for the regular, and neither do my cats).<br /><a href=""http://www.amazon.com/gp/product/B000F74248"">Innova Cat and Kitten Formula Canned Cat Food</a> (I had used it in 2007, and decided it wouldn't hurt them in a rotation.  Its the only wet food that contains some fish).<br /><a href=""http://www.amazon.com/gp/product/B0012PZ7U0"">Holistic Select Feline Radiant Adult and Kitten Health Chicken Meal Recipe Dry Cat Food, 3-Pound Bag</a> (I have tried to go all wet, but Baby Girl - 17, has had problems with all Grain Free, so a little dry didn't hurt her).<br /><br />I feed a little dry first thing in morning every day.  Then 1/2 can of one flavor, remainder placed in refrig plastic lid.  Then 1/2 can of another flavor, same storage.  The next day, those cans are used up by adding a little hot water and nuking from 5 to 8 secs (this depends on your microwave and amount of food).  The next day, we have 5.5 oz can of Weruva split between 3 cats, and 1/2 can of the last flavor.  The next day we have another 5.5 oz can, and the remainder of the previous can.  That is four days, fifth day we are back to the beginning.<br /><br />A side note, many supplement with Friskies canned in order to cut costs.  I personally have yet to get over the meat by-product thing.  However, if it would help your budget - <a href=""http://www.amazon.com/gp/product/B002CJAOR6"">Friskies Cat Food Classic Pate, Turkey & Giblets Dinner, 5.5-Ounce Cans (Pack of 24)</a> is THE best one to use for this purpose (no glutens).<br /><br />3 paws up for Weruva."
540018,B0044QC3GU,A2LU1XQU394ZL3,"J. Windham ""Book and Movie Lover""",1,1,3,1316390400,Good Price but My Dogs Didn't Love Them,"For the money, this is a good deal.  You get a big bag of X-large 'bones'.  And compared to other brands like Busy Bone where they charge you five dollars for two bones - this really is a good price!<br /><br />Oddly enough though, my dogs didn't just love them.  Now don't get me wrong, they ate them - but that's not really saying much since they eat just about anything.  But they didn't snarf them down and beg for more like they have with some other brands.  It could be because this is the first time I've given them something peanut butter flavored, or it could be the brand - unfortunately, I really can't say why they didn't like them - I can only report my observations.<br /><br />For only $9 to $12 a bag, it's certainly worth the money to give them a try...and who knows, your dogs could love them."
230427,B002YJCAKI,A3HRP0VNZVKX5M,Bo,1,2,2,1304380800,Without Aca&iacute;,"Beside its weak taste in general, I notice that this tea does not contain any aca&iacute;. There is juice of pomegranate, cherry and blueberry but what's left of the aca&iacute; marketing is only ""natural flavours"". Well, it tastes a bit fruity and maybe the flavoniod content is more than the promise printed on the box.<br /><br />Conclusion: It is more than just drinking hot water but one really has to decide if the price is justified."
459472,B0019SE6M0,A166E4AY9BWBBX,"David Tomeo ""detcpa""",5,9,1,1264982400,What gives?,Is this the same product that Ghirardelli sells on their own website for $14.95 (as of 2-01-2010)? It sure looks likes. How can Amazon charge so much?
557668,B004DGXYAK,A2WUV237L63T8T,DT,0,0,3,1333065600,"Protects well, but it ""leaks""","I've been using these for a while now, as I have sensitive skin and regular deodorants irritate me.<br /><br />It works well, I don't sweat as much, but the dispenser it comes in ""leaks"". How to I describe this... I keep it on my counter top, and every time I lift it to use, there is a round ring of greasy stuff under it, and you can wipe the bottom of the dispenser with a paper towel and see that this is where it is coming from.<br /><br />I can't even find a link on Dove's website to ask if I am doing something wrong.<br /><br />It is in my bathroom, not exposed to sun, or extreme heat or cold. If it didn't leak, I would give it 4 stars, but because of it, only 3 stars. I would give it 5 starts if it wasn't so pricey compared to regular, scented sticks."
395206,B001EO5SC6,AHNR07UM1MEBJ,Ernest L. Hodshon,0,1,5,1175817600,Stoneridge Orchards Whole Dried Blueberries rate,Sorry I could not have rated 10 stars. I feel they taste better than if I picked them myself! I want to purchase more. Thank you AMAZON ALWAYS OFERING THE BEST!
267157,B004BKLHOS,A2NUBL2UYWPBWR,C,0,0,4,1300320000,Subtle honey flavor & chewy oatiness = best of the pack,"Back to Nature Honey Oat Graham Crackers are perhaps the best tasting of all the ""natural"" grahams I have tried.  There is a subtle natural honey flavor and a slight oaty chewiness to each bite with no strange aftertaste.  The flavor profile is further enhanced by an ever so slight hint of cinnamon.<br /><br />The texture is crisp and not cardboardy like some of the other natural brands and is best suited for out-of-hand eating, rather than pie crust making or conversion to cereal/dunking as it lacks the structural grittiness of regular grahams. [See photo above]<br /><br />Overall a very pleasant and enjoyable surprise and one I will be definitely buying again."
395729,B004V3INKQ,A2OM1YVS0AA4QX,"C. Rose ""Gadget Geek""",0,0,3,1333411200,So so flavor,"Apparently many people really enjoys these k-cups, but I was not won over.  There are a large variety of flavored k-cups, many as good or better, and at at a better price.  I would go with a variety pack from Timothy's or something else instead of this in the future."
